date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:25:32	10673/10673	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:29%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9323	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9323.json	(from https://www.rethinkbehavioralhealth.com/resources/easy-habits-to-build-team-culture/)
21:25:33	2342/2342	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:29%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Feasy-habits-to-build-team-culture%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed9cc7.json	(from https://www.rethinkbehavioralhealth.com/resources/easy-habits-to-build-team-culture/)
21:25:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:25:30%20GMT	https://www.rethinkbehavioralhealth.com/?p=9323	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/indexea0e.html	(from https://www.rethinkbehavioralhealth.com/resources/easy-habits-to-build-team-culture/)
21:25:33	2524/2524	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:25:30%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Feasy-habits-to-build-team-culture%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed5cfa	(from https://www.rethinkbehavioralhealth.com/resources/easy-habits-to-build-team-culture/)
21:25:34	219646/219646	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Sep%202025%2019:25:31%20GMT	https://www.rethinkbehavioralhealth.com/resources/increase-billable-moments-therawe-rethinkbh/	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/resources/increase-billable-moments-therawe-rethinkbh/index.html	(from https://www.rethinkbehavioralhealth.com/resource-topic/business/page/2/)
21:25:34	46529/46529	---M--	200	added ('OK')	image/png	etag:%2263e6c94a-113a6%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2020/07/increase-billable-moments-with-therawe-now-part-of-rethinkbh.png	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2020/07/increase-billable-moments-with-therawe-now-part-of-rethinkbh.png	(from https://www.rethinkbehavioralhealth.com/resource-topic/business/page/2/)
21:25:35	5918/5918	---MCZ	200	added ('OK')	text/css	etag:W/%2268d1d686-171e%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-13182.css?ver=1758582406	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-131829e8f.css	(from https://www.rethinkbehavioralhealth.com/resources/create-a-culture-around-receiving-feedback/)
21:25:35	263647/263647	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Sep%202025%2019:25:32%20GMT	https://www.rethinkbehavioralhealth.com/resource-topic/business/page/3/	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/resource-topic/business/page/3/index.html	(from https://www.rethinkbehavioralhealth.com/resource-topic/business/page/2/)
21:25:35	14230/14230	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:32%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/13182	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/13182.json	(from https://www.rethinkbehavioralhealth.com/resources/create-a-culture-around-receiving-feedback/)
21:25:36	2399/2399	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:33%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Fcreate-a-culture-around-receiving-feedback%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed7ee3.json	(from https://www.rethinkbehavioralhealth.com/resources/create-a-culture-around-receiving-feedback/)
21:25:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:25:33%20GMT	https://www.rethinkbehavioralhealth.com/?p=13182	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/indexae49.html	(from https://www.rethinkbehavioralhealth.com/resources/create-a-culture-around-receiving-feedback/)
21:25:37	2542/2542	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:25:33%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Fcreate-a-culture-around-receiving-feedback%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed5bac	(from https://www.rethinkbehavioralhealth.com/resources/create-a-culture-around-receiving-feedback/)
21:25:37	1996/1996	---MCZ	200	added ('OK')	text/css	etag:W/%2268d206f8-7cc%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-9327.css?ver=1758594808	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-9327b07f.css	(from https://www.rethinkbehavioralhealth.com/resources/using-technology-to-build-team-culture-even-remotely/)
21:25:38	10661/10661	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:35%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9327	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9327.json	(from https://www.rethinkbehavioralhealth.com/resources/using-technology-to-build-team-culture-even-remotely/)
21:25:38	2462/2462	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:35%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Fusing-technology-to-build-team-culture-even-remotely%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embedf191.json	(from https://www.rethinkbehavioralhealth.com/resources/using-technology-to-build-team-culture-even-remotely/)
21:25:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:25:35%20GMT	https://www.rethinkbehavioralhealth.com/?p=9327	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/index1ef9.html	(from https://www.rethinkbehavioralhealth.com/resources/using-technology-to-build-team-culture-even-remotely/)
21:25:39	2605/2605	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:25:36%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Fusing-technology-to-build-team-culture-even-remotely%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed87ab	(from https://www.rethinkbehavioralhealth.com/resources/using-technology-to-build-team-culture-even-remotely/)
21:25:40	6022/6022	---MCZ	200	added ('OK')	text/css	etag:W/%2268d206f9-1786%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-14660.css?ver=1758594809	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-1466062ad.css	(from https://www.rethinkbehavioralhealth.com/resources/three-reasons-why-team-culture-matters/)
21:25:40	13502/13502	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:37%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/14660	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/14660.json	(from https://www.rethinkbehavioralhealth.com/resources/three-reasons-why-team-culture-matters/)
21:25:41	2382/2382	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:38%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Fthree-reasons-why-team-culture-matters%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed7952.json	(from https://www.rethinkbehavioralhealth.com/resources/three-reasons-why-team-culture-matters/)
21:25:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:25:38%20GMT	https://www.rethinkbehavioralhealth.com/?p=14660	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/indexa3fc.html	(from https://www.rethinkbehavioralhealth.com/resources/three-reasons-why-team-culture-matters/)
21:25:42	2525/2525	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:25:38%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Fthree-reasons-why-team-culture-matters%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed9629	(from https://www.rethinkbehavioralhealth.com/resources/three-reasons-why-team-culture-matters/)
21:25:42	4711/4711	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:39%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9164	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9164.json	(from https://www.rethinkbehavioralhealth.com/resources/electronic-visit-verification-evv-for-billing-florida-medicaid-webinar/)
21:25:43	2525/2525	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:40%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Felectronic-visit-verification-evv-for-billing-florida-medicaid-webinar%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embedca20.json	(from https://www.rethinkbehavioralhealth.com/resources/electronic-visit-verification-evv-for-billing-florida-medicaid-webinar/)
21:25:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:25:40%20GMT	https://www.rethinkbehavioralhealth.com/?p=9164	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/index9742.html	(from https://www.rethinkbehavioralhealth.com/resources/electronic-visit-verification-evv-for-billing-florida-medicaid-webinar/)
21:25:43	2707/2707	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:25:40%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Felectronic-visit-verification-evv-for-billing-florida-medicaid-webinar%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embedfd3c	(from https://www.rethinkbehavioralhealth.com/resources/electronic-visit-verification-evv-for-billing-florida-medicaid-webinar/)
21:25:44	81098/81098	---M--	200	added ('OK')	image/jpeg	etag:%2267040146-13cca%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2024/10/485-MTAzODk4Ng_evv-rethink-providers-billing-florida-medicaid_thumbnail.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2024/10/485-MTAzODk4Ng_evv-rethink-providers-billing-florida-medicaid_thumbnail.jpg	(from https://www.rethinkbehavioralhealth.com/resources/electronic-visit-verification-evv-for-billing-florida-medicaid-webinar/)
21:25:44	1996/1996	---MCZ	200	added ('OK')	text/css	etag:W/%2268d1f4b9-7cc%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-9276.css?ver=1758590137	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-927664a9.css	(from https://www.rethinkbehavioralhealth.com/resources/what-is-electronic-visit-verification-evv-why-is-it-important/)
21:25:45	11208/11208	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:42%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9276	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9276.json	(from https://www.rethinkbehavioralhealth.com/resources/what-is-electronic-visit-verification-evv-why-is-it-important/)
21:25:45	215758/215758	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Sep%202025%2019:25:42%20GMT	https://www.rethinkbehavioralhealth.com/news-events/rethink-behavioral-health-announces-strategic-partnership-with-tellus-evv-system/	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/news-events/rethink-behavioral-health-announces-strategic-partnership-with-tellus-evv-system/index.html	(from https://www.rethinkbehavioralhealth.com/resources/electronic-visit-verification-evv-for-billing-florida-medicaid-webinar/)
21:25:45	2492/2492	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:42%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Fwhat-is-electronic-visit-verification-evv-why-is-it-important%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed6c3c.json	(from https://www.rethinkbehavioralhealth.com/resources/what-is-electronic-visit-verification-evv-why-is-it-important/)
21:25:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:25:42%20GMT	https://www.rethinkbehavioralhealth.com/?p=9276	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/index288c.html	(from https://www.rethinkbehavioralhealth.com/resources/what-is-electronic-visit-verification-evv-why-is-it-important/)
21:25:46	2639/2639	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:25:43%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Fwhat-is-electronic-visit-verification-evv-why-is-it-important%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed122a	(from https://www.rethinkbehavioralhealth.com/resources/what-is-electronic-visit-verification-evv-why-is-it-important/)
21:25:47	2715/2715	---MCZ	200	added ('OK')	text/css	etag:W/%2268d1e244-a9b%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-9244.css?ver=1758585412	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-9244ffab.css	(from https://www.rethinkbehavioralhealth.com/resources/aba-therapy-billing-services-from-rethink/)
21:25:47	13263/13263	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:44%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9244	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9244.json	(from https://www.rethinkbehavioralhealth.com/resources/aba-therapy-billing-services-from-rethink/)
21:25:48	2375/2375	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:45%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Faba-therapy-billing-services-from-rethink%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed2fd3.json	(from https://www.rethinkbehavioralhealth.com/resources/aba-therapy-billing-services-from-rethink/)
21:25:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:25:45%20GMT	https://www.rethinkbehavioralhealth.com/?p=9244	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/index820f.html	(from https://www.rethinkbehavioralhealth.com/resources/aba-therapy-billing-services-from-rethink/)
21:25:49	2557/2557	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:25:45%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Faba-therapy-billing-services-from-rethink%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embedec49	(from https://www.rethinkbehavioralhealth.com/resources/aba-therapy-billing-services-from-rethink/)
21:25:49	1846/1846	---MCZ	200	added ('OK')	text/css	etag:W/%2268d201f5-736%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-9228.css?ver=1758593525	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-92286916.css	(from https://www.rethinkbehavioralhealth.com/resources/10-things-you-should-know-before-starting-an-aba-practice/)
21:25:49	13805/13805	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:46%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9228	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9228.json	(from https://www.rethinkbehavioralhealth.com/resources/10-things-you-should-know-before-starting-an-aba-practice/)
21:25:50	2484/2484	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:47%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2F10-things-you-should-know-before-starting-an-aba-practice%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed7c79.json	(from https://www.rethinkbehavioralhealth.com/resources/10-things-you-should-know-before-starting-an-aba-practice/)
21:25:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:25:47%20GMT	https://www.rethinkbehavioralhealth.com/?p=9228	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/indexcbd1.html	(from https://www.rethinkbehavioralhealth.com/resources/10-things-you-should-know-before-starting-an-aba-practice/)
21:25:51	2666/2666	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:25:48%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2F10-things-you-should-know-before-starting-an-aba-practice%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed5ea3	(from https://www.rethinkbehavioralhealth.com/resources/10-things-you-should-know-before-starting-an-aba-practice/)
21:25:51	27075/27075	---M--	200	added ('OK')	image/jpeg	etag:%22639ba895-69c3%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/2022/06/molly-ola-pinney-founder-ceo-global-autism-project.jpg	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/2022/06/molly-ola-pinney-founder-ceo-global-autism-project.jpg	(from https://www.rethinkbehavioralhealth.com/resources/10-things-you-should-know-before-starting-an-aba-practice/)
21:25:52	1996/1996	---MCZ	200	added ('OK')	text/css	etag:W/%2268d1dda8-7cc%22	https://www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-9206.css?ver=1758584232	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-content/uploads/elementor/css/post-920615c2.css	(from https://www.rethinkbehavioralhealth.com/resources/translating-medical-necessity-criteria-mnc-for-aba-providers-working-with-health-plans-part-2/)
21:25:52	217293/217293	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Sep%202025%2019:25:49%20GMT	https://www.rethinkbehavioralhealth.com/resources/terminating-employees-best-practices-and-red-flags-to-consider/	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/resources/terminating-employees-best-practices-and-red-flags-to-consider/index.html	(from https://www.rethinkbehavioralhealth.com/resources/10-things-you-should-know-before-starting-an-aba-practice/)
21:25:53	15584/15584	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:49%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9206	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9206.json	(from https://www.rethinkbehavioralhealth.com/resources/translating-medical-necessity-criteria-mnc-for-aba-providers-working-with-health-plans-part-2/)
21:25:53	200571/200571	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Sep%202025%2019:25:49%20GMT	https://www.rethinkbehavioralhealth.com/authors/molly-ola-pinney/	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/authors/molly-ola-pinney/index.html	(from https://www.rethinkbehavioralhealth.com/resources/10-things-you-should-know-before-starting-an-aba-practice/)
21:25:53	2589/2589	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:50%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Ftranslating-medical-necessity-criteria-mnc-for-aba-providers-working-with-health-plans-part-2%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed33e6.json	(from https://www.rethinkbehavioralhealth.com/resources/translating-medical-necessity-criteria-mnc-for-aba-providers-working-with-health-plans-part-2/)
21:25:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:25:50%20GMT	https://www.rethinkbehavioralhealth.com/?p=9206	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/indexe436.html	(from https://www.rethinkbehavioralhealth.com/resources/translating-medical-necessity-criteria-mnc-for-aba-providers-working-with-health-plans-part-2/)
21:25:54	2738/2738	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:25:50%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Ftranslating-medical-necessity-criteria-mnc-for-aba-providers-working-with-health-plans-part-2%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embedc777	(from https://www.rethinkbehavioralhealth.com/resources/translating-medical-necessity-criteria-mnc-for-aba-providers-working-with-health-plans-part-2/)
21:25:55	11894/11894	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:52%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9216	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/resources/9216.json	(from https://www.rethinkbehavioralhealth.com/resources/translating-medically-necessity-criteria-mnc-for-aba-providers-working-with-health-plans/)
21:25:55	2600/2600	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:52%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Ftranslating-medically-necessity-criteria-mnc-for-aba-providers-working-with-health-plans%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed273e.json	(from https://www.rethinkbehavioralhealth.com/resources/translating-medically-necessity-criteria-mnc-for-aba-providers-working-with-health-plans/)
21:25:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:25:52%20GMT	https://www.rethinkbehavioralhealth.com/?p=9216	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/indexf0ab.html	(from https://www.rethinkbehavioralhealth.com/resources/translating-medically-necessity-criteria-mnc-for-aba-providers-working-with-health-plans/)
21:25:56	2743/2743	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:25:53%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fresources%2Ftranslating-medically-necessity-criteria-mnc-for-aba-providers-working-with-health-plans%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed88c3	(from https://www.rethinkbehavioralhealth.com/resources/translating-medically-necessity-criteria-mnc-for-aba-providers-working-with-health-plans/)
21:25:57	763/763	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:54%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/resource-topic/253	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/resource-topic/253.json	(from https://www.rethinkbehavioralhealth.com/resource-topic/mental-health/)
21:25:57	4608/4608	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2266bd362feabe7bde41d313f19b918d53%22	https://www.rethinkbehavioralhealth.com/resource-topic/mental-health/feed/	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/resource-topic/mental-health/feed/index.html	(from https://www.rethinkbehavioralhealth.com/resource-topic/mental-health/)
21:25:57	1429/1429	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:54%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/wp/v2/authors/18370	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/wp/v2/authors/18370.json	(from https://www.rethinkbehavioralhealth.com/authors/olga-goncharov-m-a-ccc-slp/)
21:25:58	2174/2174	---MCZ	200	added ('OK')	application/json	date:Tue,%2023%20Sep%202025%2019:25:55%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fauthors%2Folga-goncharov-m-a-ccc-slp%2F	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embedc7dd.json	(from https://www.rethinkbehavioralhealth.com/authors/olga-goncharov-m-a-ccc-slp/)
21:25:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Sep%202025%2019:25:55%20GMT	https://www.rethinkbehavioralhealth.com/?p=18370	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/index2e32.html	(from https://www.rethinkbehavioralhealth.com/authors/olga-goncharov-m-a-ccc-slp/)
21:25:58	2312/2312	---MCZ	200	added ('OK')	text/xml	date:Tue,%2023%20Sep%202025%2019:25:55%20GMT	https://www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.rethinkbehavioralhealth.com%2Fauthors%2Folga-goncharov-m-a-ccc-slp%2F&format=xml	C:/My%20Web%20Sites/John%20web/www.rethinkbehavioralhealth.com/wp-json/oembed/1.0/embedd7e9	(from https://www.rethinkbehavioralhealth.com/authors/olga-goncharov-m-a-ccc-slp/)
